Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent,Code
Congo - Brazzaville,2020-04-21,165,6,16,Africa,COG
Congo - Kinshasa,2020-04-21,350,25,35,Africa,COD
Costa Rica,2020-04-21,669,6,150,Americas,CRI
Côte d’Ivoire,2020-04-21,916,13,303,Africa,CIV
Croatia,2020-04-21,1908,48,801,Europe,HRV
Cuba,2020-04-21,1137,38,309,Americas,CUB
Cyprus,2020-04-21,784,12,98,Asia,CYP
Czechia,2020-04-21,7033,201,1753,Europe,CZE
Denmark,2020-04-21,7891,370,4889,Europe,DNK
Diamond Princess,2020-04-21,712,13,644,Outro,NA
Djibouti,2020-04-21,945,2,112,Africa,DJI
Dominica,2020-04-21,16,0,8,Americas,DMA
Dominican Republic,2020-04-21,5044,245,463,Americas,DOM
Ecuador,2020-04-21,10398,520,1207,Americas,ECU
Egypt,2020-04-21,3490,264,870,Africa,EGY
El Salvador,2020-04-21,225,7,48,Americas,SLV
Equatorial Guinea,2020-04-21,83,0,7,Africa,GNQ
Eritrea,2020-04-21,39,0,6,Africa,ERI
Estonia,2020-04-21,1552,43,169,Europe,EST
Eswatini,2020-04-21,31,1,8,Africa,SWZ
Ethiopia,2020-04-21,114,3,16,Africa,ETH
Fiji,2020-04-21,18,0,3,Oceania,FJI
Finland,2020-04-21,4014,141,2000,Europe,FIN
France,2020-04-21,159297,20829,39819,Europe,FRA
Gabon,2020-04-21,156,1,16,Africa,GAB
Gambia,2020-04-21,10,1,2,Africa,GMB
Georgia,2020-04-21,408,4,97,Asia,GEO
Germany,2020-04-21,148291,5033,95200,Europe,DEU
Ghana,2020-04-21,1042,9,99,Africa,GHA
Greece,2020-04-21,2401,121,577,Europe,GRC
Grenada,2020-04-21,14,0,6,Americas,GRD
Guatemala,2020-04-21,294,7,24,Americas,GTM
Guinea,2020-04-21,688,6,127,Africa,GIN
Guinea-Bissau,2020-04-21,50,0,3,Africa,GNB
Guyana,2020-04-21,66,7,9,Americas,GUY
Haiti,2020-04-21,57,3,0,Americas,HTI
Vatican City,2020-04-21,9,0,2,Europe,VAT
Honduras,2020-04-21,494,46,29,Americas,HND
Hungary,2020-04-21,2098,213,287,Europe,HUN
Iceland,2020-04-21,1778,10,1417,Europe,ISL
India,2020-04-21,20080,645,3975,Asia,IND
Indonesia,2020-04-21,7135,616,842,Asia,IDN
Iran,2020-04-21,84802,5297,60965,Asia,IRN
Iraq,2020-04-21,1602,83,1096,Asia,IRQ
Ireland,2020-04-21,16040,730,9233,Europe,IRL
Israel,2020-04-21,13942,184,4507,Asia,ISR
Italy,2020-04-21,183957,24648,51600,Europe,ITA
Jamaica,2020-04-21,223,6,27,Americas,JAM
Japan,2020-04-21,11135,263,1239,Asia,JPN
Jordan,2020-04-21,428,7,297,Asia,JOR
Kazakhstan,2020-04-21,1995,19,489,Asia,KAZ
Kenya,2020-04-21,296,14,74,Africa,KEN
South Korea,2020-04-21,10683,237,8213,Asia,KOR
Kosovo,2020-04-21,510,12,93,Outro,NA
Kuwait,2020-04-21,2080,11,412,Asia,KWT
Kyrgyzstan,2020-04-21,590,7,216,Asia,KGZ
Laos,2020-04-21,19,0,2,Asia,LAO
Latvia,2020-04-21,748,9,133,Europe,LVA
Lebanon,2020-04-21,677,21,108,Asia,LBN
Liberia,2020-04-21,101,8,7,Africa,LBR
Libya,2020-04-21,51,1,15,Africa,LBY
Liechtenstein,2020-04-21,81,1,55,Europe,LIE
Lithuania,2020-04-21,1350,38,298,Europe,LTU
Luxembourg,2020-04-21,3618,78,670,Europe,LUX
Madagascar,2020-04-21,121,0,44,Africa,MDG
Malawi,2020-04-21,18,2,3,Africa,MWI
Malaysia,2020-04-21,5482,92,3349,Asia,MYS
Maldives,2020-04-21,83,0,16,Asia,MDV
Mali,2020-04-21,258,14,57,Africa,MLI
Malta,2020-04-21,443,3,150,Europe,MLT
Mauritania,2020-04-21,7,1,6,Africa,MRT
Mauritius,2020-04-21,328,9,243,Africa,MUS
Mexico,2020-04-21,8772,712,2627,Americas,MEX
Moldova,2020-04-21,2614,72,505,Europe,MDA
Monaco,2020-04-21,94,3,26,Europe,MCO
Mongolia,2020-04-21,34,0,8,Asia,MNG
Montenegro,2020-04-21,313,5,101,Europe,MNE
Morocco,2020-04-21,3209,145,393,Africa,MAR
Mozambique,2020-04-21,39,0,8,Africa,MOZ
MS Zaandam,2020-04-21,9,2,0,Outro,NA
Namibia,2020-04-21,16,0,6,Africa,NAM
Nepal,2020-04-21,43,0,4,Asia,NPL
Netherlands,2020-04-21,34317,3929,74,Europe,NLD
New Zealand,2020-04-21,1445,13,1006,Oceania,NZL
Nicaragua,2020-04-21,10,2,7,Americas,NIC
Niger,2020-04-21,657,20,127,Africa,NER
Nigeria,2020-04-21,665,22,188,Africa,NGA
North Macedonia,2020-04-21,1231,55,224,Europe,MKD
Norway,2020-04-21,7191,182,32,Europe,NOR
Oman,2020-04-21,1508,8,238,Asia,OMN
Pakistan,2020-04-21,9565,201,2073,Asia,PAK
Panama,2020-04-21,4658,136,204,Americas,PAN
Papua New Guinea,2020-04-21,7,0,0,Oceania,PNG
Paraguay,2020-04-21,208,8,53,Americas,PRY
Peru,2020-04-21,17837,484,6982,Americas,PER
Philippines,2020-04-21,6599,437,654,Asia,PHL
Poland,2020-04-21,9856,401,1297,Europe,POL
Portugal,2020-04-21,21379,762,917,Europe,PRT
Qatar,2020-04-21,6533,9,614,Asia,QAT
Romania,2020-04-21,9242,498,2153,Europe,ROU
Russia,2020-04-21,52763,456,3873,Europe,RUS
Rwanda,2020-04-21,150,0,84,Africa,RWA
St. Kitts & Nevis,2020-04-21,15,0,0,Americas,KNA
St. Lucia,2020-04-21,15,0,13,Americas,LCA
St. Vincent & Grenadines,2020-04-21,12,0,2,Americas,VCT
San Marino,2020-04-21,476,40,62,Europe,SMR
São Tomé & Príncipe,2020-04-21,4,0,0,Africa,STP
Saudi Arabia,2020-04-21,11631,109,1640,Asia,SAU
Senegal,2020-04-21,412,5,242,Africa,SEN
Serbia,2020-04-21,6630,125,870,Europe,SRB
Seychelles,2020-04-21,11,0,5,Africa,SYC
Sierra Leone,2020-04-21,50,0,6,Africa,SLE
Singapore,2020-04-21,9125,11,839,Asia,SGP
Slovakia,2020-04-21,1199,14,258,Europe,SVK
Slovenia,2020-04-21,1344,77,197,Europe,SVN
Somalia,2020-04-21,286,8,4,Africa,SOM
South Africa,2020-04-21,3465,58,1055,Africa,ZAF
South Sudan,2020-04-21,4,0,0,Africa,SSD
Spain,2020-04-21,204178,21282,82514,Europe,ESP
Sri Lanka,2020-04-21,310,7,102,Asia,LKA
Sudan,2020-04-21,107,12,8,Africa,SDN
Suriname,2020-04-21,10,1,6,Americas,SUR
Sweden,2020-04-21,15322,1765,550,Europe,SWE
Switzerland,2020-04-21,28063,1478,19400,Europe,CHE
Syria,2020-04-21,42,3,6,Asia,SYR
Taiwan,2020-04-21,425,6,217,Asia,TWN
Tanzania,2020-04-21,254,10,11,Africa,TZA
Thailand,2020-04-21,2811,48,2108,Asia,THA
Timor-Leste,2020-04-21,23,0,1,Asia,TLS
Togo,2020-04-21,86,6,56,Africa,TGO
Trinidad & Tobago,2020-04-21,115,8,28,Americas,TTO
Tunisia,2020-04-21,884,38,148,Africa,TUN
Turkey,2020-04-21,95591,2259,14918,Asia,TUR
Uganda,2020-04-21,61,0,38,Africa,UGA
Ukraine,2020-04-21,6125,161,367,Europe,UKR
United Arab Emirates,2020-04-21,7755,46,1443,Asia,ARE
United Kingdom,2020-04-21,130172,17378,638,Europe,GBR
Uruguay,2020-04-21,535,11,313,Americas,URY
United States,2020-04-21,823786,44845,75204,Americas,USA
Uzbekistan,2020-04-21,1678,6,357,Asia,UZB
Venezuela,2020-04-21,285,10,117,Americas,VEN
Vietnam,2020-04-21,268,0,216,Asia,VNM
Palestinian Territories,2020-04-21,466,4,71,Asia,PSE
Western Sahara,2020-04-21,6,0,0,Africa,ESH
Yemen,2020-04-21,1,0,0,Asia,YEM
Zambia,2020-04-21,70,3,35,Africa,ZMB
Zimbabwe,2020-04-21,28,3,2,Africa,ZWE
Afghanistan,2020-04-22,1176,40,166,Asia,AFG
Albania,2020-04-22,634,27,356,Europe,ALB
Algeria,2020-04-22,2910,402,1204,Africa,DZA
Andorra,2020-04-22,723,37,309,Europe,AND
Angola,2020-04-22,25,2,6,Africa,AGO
Antigua & Barbuda,2020-04-22,24,3,10,Americas,ATG
Argentina,2020-04-22,3144,152,872,Americas,ARG
Armenia,2020-04-22,1473,24,633,Asia,ARM
Australia,2020-04-22,6547,67,4124,Oceania,AUS
Austria,2020-04-22,14925,510,11328,Europe,AUT
Azerbaijan,2020-04-22,1518,20,907,Asia,AZE
Bahamas,2020-04-22,65,9,12,Americas,BHS
Bahrain,2020-04-22,2027,7,1026,Asia,BHR
Bangladesh,2020-04-22,3772,120,92,Asia,BGD
Barbados,2020-04-22,75,5,25,Americas,BRB
Belarus,2020-04-22,7281,58,769,Europe,BLR
Belgium,2020-04-22,41889,6262,9433,Europe,BEL
Belize,2020-04-22,18,2,2,Americas,BLZ
Benin,2020-04-22,54,1,27,Africa,BEN
Bhutan,2020-04-22,6,0,2,Asia,BTN
Bolivia,2020-04-22,609,37,44,Americas,BOL
Bosnia & Herzegovina,2020-04-22,1368,53,460,Europe,BIH
Botswana,2020-04-22,22,1,0,Africa,BWA
Brazil,2020-04-22,45757,2906,25318,Americas,BRA
Brunei,2020-04-22,138,1,117,Asia,BRN
Bulgaria,2020-04-22,1024,49,174,Europe,BGR
Burkina Faso,2020-04-22,609,39,389,Africa,BFA
Myanmar (Burma),2020-04-22,123,5,7,Asia,MMR
Burundi,2020-04-22,11,1,4,Africa,BDI
Cape Verde,2020-04-22,73,1,1,Africa,CPV
Cambodia,2020-04-22,122,0,110,Asia,KHM
Cameroon,2020-04-22,1163,43,397,Africa,CMR
Canada,2020-04-22,41650,2077,14454,Americas,CAN
Central African Republic,2020-04-22,14,0,10,Africa,CAF
Chad,2020-04-22,33,0,8,Africa,TCD
Chile,2020-04-22,11296,160,5386,Americas,CHL
China,2020-04-22,83868,4636,77861,Asia,CHN
Colombia,2020-04-22,4356,206,870,Americas,COL
Congo - Brazzaville,2020-04-22,186,6,16,Africa,COG
Congo - Kinshasa,2020-04-22,359,25,45,Africa,COD
Costa Rica,2020-04-22,681,6,180,Americas,CRI
Côte d’Ivoire,2020-04-22,952,14,310,Africa,CIV
Croatia,2020-04-22,1950,48,869,Europe,HRV
Cuba,2020-04-22,1189,40,341,Americas,CUB
Cyprus,2020-04-22,790,13,98,Asia,CYP
Czechia,2020-04-22,7132,208,1989,Europe,CZE
Denmark,2020-04-22,8108,384,5276,Europe,DNK
Diamond Princess,2020-04-22,712,13,644,Outro,NA
Djibouti,2020-04-22,974,2,183,Africa,DJI
Dominica,2020-04-22,16,0,9,Americas,DMA
Dominican Republic,2020-04-22,5300,260,581,Americas,DOM
Ecuador,2020-04-22,10850,537,1262,Americas,ECU
Egypt,2020-04-22,3659,276,935,Africa,EGY
El Salvador,2020-04-22,237,7,63,Americas,SLV
Equatorial Guinea,2020-04-22,84,1,7,Africa,GNQ
Eritrea,2020-04-22,39,0,6,Africa,ERI
Estonia,2020-04-22,1559,44,184,Europe,EST
Eswatini,2020-04-22,31,1,8,Africa,SWZ
Ethiopia,2020-04-22,116,3,21,Africa,ETH
Fiji,2020-04-22,18,0,8,Oceania,FJI
Finland,2020-04-22,4129,149,2000,Europe,FIN
France,2020-04-22,157125,21373,41326,Europe,FRA
Gabon,2020-04-22,166,1,24,Africa,GAB
Gambia,2020-04-22,10,1,2,Africa,GMB
Georgia,2020-04-22,416,5,107,Asia,GEO
Germany,2020-04-22,150648,5279,99400,Europe,DEU
Ghana,2020-04-22,1154,9,99,Africa,GHA
Greece,2020-04-22,2408,121,577,Europe,GRC
Grenada,2020-04-22,15,0,6,Americas,GRD
Guatemala,2020-04-22,316,8,24,Americas,GTM
Guinea,2020-04-22,761,6,164,Africa,GIN
Guinea-Bissau,2020-04-22,50,0,3,Africa,GNB
Guyana,2020-04-22,67,7,9,Americas,GUY
Haiti,2020-04-22,62,4,2,Americas,HTI
Vatican City,2020-04-22,9,0,2,Europe,VAT
Honduras,2020-04-22,510,46,30,Americas,HND
Hungary,2020-04-22,2168,225,295,Europe,HUN
Iceland,2020-04-22,1785,10,1462,Europe,ISL
India,2020-04-22,21370,681,4370,Asia,IND
Indonesia,2020-04-22,7418,635,913,Asia,IDN
Iran,2020-04-22,85996,5391,63113,Asia,IRN
Iraq,2020-04-22,1631,83,1146,Asia,IRQ
Ireland,2020-04-22,16671,769,9233,Europe,IRL
Israel,2020-04-22,14498,189,5215,Asia,ISR
Italy,2020-04-22,187327,25085,54543,Europe,ITA
Jamaica,2020-04-22,233,6,27,Americas,JAM
Japan,2020-04-22,11512,281,1356,Asia,JPN
Jordan,2020-04-22,435,7,315,Asia,JOR
Kazakhstan,2020-04-22,2135,19,515,Asia,KAZ
Kenya,2020-04-22,303,14,74,Africa,KEN
South Korea,2020-04-22,10694,238,8277,Asia,KOR
Kosovo,2020-04-22,510,12,93,Outro,NA
Kuwait,2020-04-22,2248,13,443,Asia,KWT
Kyrgyzstan,2020-04-22,612,7,254,Asia,KGZ
Laos,2020-04-22,19,0,4,Asia,LAO
Latvia,2020-04-22,761,11,133,Europe,LVA
Lebanon,2020-04-22,682,22,113,Asia,LBN
Liberia,2020-04-22,101,8,20,Africa,LBR
Libya,2020-04-22,59,1,15,Africa,LBY
Liechtenstein,2020-04-22,81,1,55,Europe,LIE
Lithuania,2020-04-22,1370,38,357,Europe,LTU
Luxembourg,2020-04-22,3654,80,711,Europe,LUX
Madagascar,2020-04-22,121,0,52,Africa,MDG
Malawi,2020-04-22,23,3,3,Africa,MWI
Malaysia,2020-04-22,5532,93,3452,Asia,MYS
Maldives,2020-04-22,86,0,16,Asia,MDV
Mali,2020-04-22,293,17,73,Africa,MLI
Malta,2020-04-22,444,3,165,Europe,MLT
Mauritania,2020-04-22,7,1,6,Africa,MRT
Mauritius,2020-04-22,329,9,261,Africa,MUS
Mexico,2020-04-22,9501,857,2627,Americas,MEX
Moldova,2020-04-22,2778,75,560,Europe,MDA
Monaco,2020-04-22,94,3,26,Europe,MCO
Mongolia,2020-04-22,35,0,8,Asia,MNG
Montenegro,2020-04-22,315,5,116,Europe,MNE
Morocco,2020-04-22,3446,149,417,Africa,MAR
Mozambique,2020-04-22,41,0,8,Africa,MOZ
MS Zaandam,2020-04-22,9,2,0,Outro,NA
Namibia,2020-04-22,16,0,6,Africa,NAM
Nepal,2020-04-22,45,0,7,Asia,NPL
Netherlands,2020-04-22,35032,4068,101,Europe,NLD
New Zealand,2020-04-22,1451,14,1036,Oceania,NZL
Nicaragua,2020-04-22,10,2,7,Americas,NIC
Niger,2020-04-22,662,22,193,Africa,NER
Nigeria,2020-04-22,873,28,197,Africa,NGA
North Macedonia,2020-04-22,1259,56,272,Europe,MKD
Norway,2020-04-22,7338,187,32,Europe,NOR
Oman,2020-04-22,1614,8,238,Asia,OMN
Pakistan,2020-04-22,10076,212,2156,Asia,PAK
Panama,2020-04-22,4821,141,231,Americas,PAN
Papua New Guinea,2020-04-22,8,0,0,Oceania,PNG
Paraguay,2020-04-22,213,9,62,Americas,PRY
Peru,2020-04-22,19250,530,7027,Americas,PER
Philippines,2020-04-22,6710,446,693,Asia,PHL
Poland,2020-04-22,10169,426,1513,Europe,POL
Portugal,2020-04-22,21982,785,1143,Europe,PRT
Qatar,2020-04-22,7141,10,689,Asia,QAT
Romania,2020-04-22,9710,524,2406,Europe,ROU
Russia,2020-04-22,57999,513,4420,Europe,RUS
Rwanda,2020-04-22,153,0,84,Africa,RWA
St. Kitts & Nevis,2020-04-22,15,0,1,Americas,KNA
St. Lucia,2020-04-22,15,0,15,Americas,LCA
St. Vincent & Grenadines,2020-04-22,13,0,3,Americas,VCT
San Marino,2020-04-22,488,40,62,Europe,SMR
São Tomé & Príncipe,2020-04-22,4,0,0,Africa,STP
Saudi Arabia,2020-04-22,12772,114,1812,Asia,SAU
Senegal,2020-04-22,442,6,253,Africa,SEN
Serbia,2020-04-22,6630,125,870,Europe,SRB
Seychelles,2020-04-22,11,0,5,Africa,SYC
Sierra Leone,2020-04-22,61,0,6,Africa,SLE
Singapore,2020-04-22,10141,12,896,Asia,SGP
Slovakia,2020-04-22,1244,14,284,Europe,SVK
Slovenia,2020-04-22,1353,79,205,Europe,SVN
Somalia,2020-04-22,286,8,4,Africa,SOM
South Africa,2020-04-22,3635,65,1055,Africa,ZAF
South Sudan,2020-04-22,4,0,0,Africa,SSD
Spain,2020-04-22,208389,21717,85915,Europe,ESP
Sri Lanka,2020-04-22,330,7,105,Asia,LKA
Sudan,2020-04-22,140,13,12,Africa,SDN
Suriname,2020-04-22,10,1,6,Americas,SUR
Sweden,2020-04-22,16004,1937,550,Europe,SWE
Switzerland,2020-04-22,28268,1509,19900,Europe,CHE
Syria,2020-04-22,42,3,6,Asia,SYR
Taiwan,2020-04-22,426,6,236,Asia,TWN
Tanzania,2020-04-22,284,10,11,Africa,TZA
Thailand,2020-04-22,2826,49,2352,Asia,THA
Timor-Leste,2020-04-22,23,0,1,Asia,TLS
Togo,2020-04-22,88,6,56,Africa,TGO
Trinidad & Tobago,2020-04-22,115,8,37,Americas,TTO
Tunisia,2020-04-22,909,38,190,Africa,TUN
Turkey,2020-04-22,98674,2376,16477,Asia,TUR
Uganda,2020-04-22,63,0,45,Africa,UGA
Ukraine,2020-04-22,6592,174,424,Europe,UKR
United Arab Emirates,2020-04-22,8238,52,1546,Asia,ARE
United Kingdom,2020-04-22,134638,18151,683,Europe,GBR
Uruguay,2020-04-22,543,12,324,Americas,URY
United States,2020-04-22,839675,46583,77366,Americas,USA
Uzbekistan,2020-04-22,1716,7,450,Asia,UZB
Venezuela,2020-04-22,288,10,122,Americas,VEN
Vietnam,2020-04-22,268,0,223,Asia,VNM
Palestinian Territories,2020-04-22,474,4,71,Asia,PSE
Western Sahara,2020-04-22,6,0,0,Africa,ESH
Yemen,2020-04-22,1,0,0,Asia,YEM
Zambia,2020-04-22,74,3,35,Africa,ZMB
Zimbabwe,2020-04-22,28,4,2,Africa,ZWE
Afghanistan,2020-04-23,1279,42,179,Asia,AFG
Albania,2020-04-23,663,27,385,Europe,ALB
Algeria,2020-04-23,3007,407,1355,Africa,DZA
Andorra,2020-04-23,723,37,333,Europe,AND
Angola,2020-04-23,25,2,6,Africa,AGO
Antigua & Barbuda,2020-04-23,24,3,10,Americas,ATG
Argentina,2020-04-23,3435,165,919,Americas,ARG
Armenia,2020-04-23,1523,24,659,Asia,ARM
Australia,2020-04-23,6661,75,4124,Oceania,AUS
Austria,2020-04-23,15002,522,11694,Europe,AUT
Azerbaijan,2020-04-23,1548,20,948,Asia,AZE
Bahamas,2020-04-23,72,11,14,Americas,BHS
Bahrain,2020-04-23,2217,8,1082,Asia,BHR
Bangladesh,2020-04-23,4186,127,108,Asia,BGD
Barbados,2020-04-23,76,6,30,Americas,BRB
Belarus,2020-04-23,8022,60,938,Europe,BLR
Belgium,2020-04-23,42797,6490,9800,Europe,BEL
Belize,2020-04-23,18,2,5,Americas,BLZ
Benin,2020-04-23,54,1,27,Africa,BEN
Bhutan,2020-04-23,7,0,3,Asia,BTN
Bolivia,2020-04-23,703,43,44,Americas,BOL
Bosnia & Herzegovina,2020-04-23,1413,54,485,Europe,BIH
Botswana,2020-04-23,22,1,0,Africa,BWA
Brazil,2020-04-23,50036,3331,26573,Americas,BRA
Brunei,2020-04-23,138,1,119,Asia,BRN
Bulgaria,2020-04-23,1097,52,190,Europe,BGR
Burkina Faso,2020-04-23,616,41,410,Africa,BFA
Myanmar (Burma),2020-04-23,139,5,9,Asia,MMR
Burundi,2020-04-23,11,1,4,Africa,BDI
Cape Verde,2020-04-23,82,1,1,Africa,CPV
Cambodia,2020-04-23,122,0,110,Asia,KHM
Cameroon,2020-04-23,1334,43,668,Africa,CMR
Canada,2020-04-23,43286,2241,14761,Americas,CAN
Central African Republic,2020-04-23,16,0,10,Africa,CAF
Chad,2020-04-23,33,0,8,Africa,TCD
Chile,2020-04-23,11812,168,5804,Americas,CHL
China,2020-04-23,83884,4636,77983,Asia,CHN
Colombia,2020-04-23,4561,215,927,Americas,COL
Congo - Brazzaville,2020-04-23,186,6,16,Africa,COG
Congo - Kinshasa,2020-04-23,377,25,47,Africa,COD
Costa Rica,2020-04-23,686,6,196,Americas,CRI
Côte d’Ivoire,2020-04-23,1004,14,359,Africa,CIV
Croatia,2020-04-23,1981,50,883,Europe,HRV
Cuba,2020-04-23,1235,43,365,Americas,CUB
Cyprus,2020-04-23,795,13,98,Asia,CYP
Czechia,2020-04-23,7187,210,2152,Europe,CZE
Denmark,2020-04-23,8271,394,5573,Europe,DNK
Diamond Princess,2020-04-23,712,13,645,Outro,NA
Djibouti,2020-04-23,986,2,252,Africa,DJI
Dominica,2020-04-23,16,0,9,Americas,DMA
Dominican Republic,2020-04-23,5543,265,581,Americas,DOM
Ecuador,2020-04-23,11183,560,1328,Americas,ECU
Egypt,2020-04-23,3891,287,1004,Africa,EGY
El Salvador,2020-04-23,250,8,67,Americas,SLV
Equatorial Guinea,2020-04-23,84,1,7,Africa,GNQ
Eritrea,2020-04-23,39,0,6,Africa,ERI
Estonia,2020-04-23,1592,45,192,Europe,EST
Eswatini,2020-04-23,31,1,8,Africa,SWZ
Ethiopia,2020-04-23,116,3,21,Africa,ETH
Fiji,2020-04-23,18,0,8,Oceania,FJI
Finland,2020-04-23,4284,172,2000,Europe,FIN
France,2020-04-23,159460,21889,42762,Europe,FRA
Gabon,2020-04-23,167,2,24,Africa,GAB
Gambia,2020-04-23,10,1,2,Africa,GMB
Georgia,2020-04-23,425,5,111,Asia,GEO
Germany,2020-04-23,153129,5575,103300,Europe,DEU
Ghana,2020-04-23,1154,9,99,Africa,GHA
Greece,2020-04-23,2463,125,577,Europe,GRC
Grenada,2020-04-23,15,0,6,Americas,GRD
Guatemala,2020-04-23,384,11,30,Americas,GTM
Guinea,2020-04-23,862,6,170,Africa,GIN
Guinea-Bissau,2020-04-23,50,0,3,Africa,GNB
Guyana,2020-04-23,70,7,9,Americas,GUY
Haiti,2020-04-23,72,5,2,Americas,HTI
Vatican City,2020-04-23,9,0,2,Europe,VAT
Honduras,2020-04-23,519,47,31,Americas,HND
Hungary,2020-04-23,2284,239,390,Europe,HUN
Iceland,2020-04-23,1789,10,1509,Europe,ISL
India,2020-04-23,23077,721,5012,Asia,IND
Indonesia,2020-04-23,7775,647,960,Asia,IDN
Iran,2020-04-23,87026,5481,64843,Asia,IRN
Iraq,2020-04-23,1677,83,1171,Asia,IRQ
Ireland,2020-04-23,17607,794,9233,Europe,IRL
Israel,2020-04-23,14803,192,5611,Asia,ISR
Italy,2020-04-23,189973,25549,57576,Europe,ITA
Jamaica,2020-04-23,257,6,28,Americas,JAM
Japan,2020-04-23,12368,328,1494,Asia,JPN
Jordan,2020-04-23,437,7,318,Asia,JOR
Kazakhstan,2020-04-23,2289,20,560,Asia,KAZ
Kenya,2020-04-23,320,14,89,Africa,KEN
South Korea,2020-04-23,10708,240,8501,Asia,KOR
Kosovo,2020-04-23,510,12,93,Outro,NA
Kuwait,2020-04-23,2399,14,498,Asia,KWT
Kyrgyzstan,2020-04-23,631,8,302,Asia,KGZ
Laos,2020-04-23,19,0,4,Asia,LAO
Latvia,2020-04-23,778,11,133,Europe,LVA
Lebanon,2020-04-23,688,22,140,Asia,LBN
Liberia,2020-04-23,101,8,20,Africa,LBR
Libya,2020-04-23,60,2,15,Africa,LBY
Liechtenstein,2020-04-23,81,1,55,Europe,LIE
Lithuania,2020-04-23,1398,40,399,Europe,LTU
Luxembourg,2020-04-23,3665,83,728,Europe,LUX
Madagascar,2020-04-23,121,0,58,Africa,MDG
Malawi,2020-04-23,33,3,3,Africa,MWI
Malaysia,2020-04-23,5603,95,3542,Asia,MYS
Maldives,2020-04-23,108,0,16,Asia,MDV
Mali,2020-04-23,309,21,77,Africa,MLI
Malta,2020-04-23,445,3,204,Europe,MLT
Mauritania,2020-04-23,7,1,6,Africa,MRT
Mauritius,2020-04-23,331,9,266,Africa,MUS
Mexico,2020-04-23,11633,1069,2627,Americas,MEX
Moldova,2020-04-23,2926,80,661,Europe,MDA
Monaco,2020-04-23,94,4,35,Europe,MCO
Mongolia,2020-04-23,36,0,9,Asia,MNG
Montenegro,2020-04-23,316,5,123,Europe,MNE
Morocco,2020-04-23,3568,155,456,Africa,MAR
Mozambique,2020-04-23,46,0,9,Africa,MOZ
MS Zaandam,2020-04-23,9,2,0,Outro,NA
Namibia,2020-04-23,16,0,7,Africa,NAM
Nepal,2020-04-23,48,0,10,Asia,NPL
Netherlands,2020-04-23,35921,4192,101,Europe,NLD
New Zealand,2020-04-23,1456,17,1095,Oceania,NZL
Nicaragua,2020-04-23,11,3,7,Americas,NIC
Niger,2020-04-23,671,24,256,Africa,NER
Nigeria,2020-04-23,981,31,197,Africa,NGA
North Macedonia,2020-04-23,1300,56,301,Europe,MKD
Norway,2020-04-23,7401,194,32,Europe,NOR
Oman,2020-04-23,1716,9,307,Asia,OMN
Pakistan,2020-04-23,11155,237,2527,Asia,PAK
Panama,2020-04-23,5166,146,271,Americas,PAN
Papua New Guinea,2020-04-23,8,0,0,Oceania,PNG
Paraguay,2020-04-23,213,9,67,Americas,PRY
Peru,2020-04-23,20914,572,7422,Americas,PER
Philippines,2020-04-23,6981,462,722,Asia,PHL
Poland,2020-04-23,10511,454,1740,Europe,POL
Portugal,2020-04-23,22353,820,1201,Europe,PRT
Qatar,2020-04-23,7764,10,750,Asia,QAT
Romania,2020-04-23,10096,545,2478,Europe,ROU
Russia,2020-04-23,62773,555,4891,Europe,RUS
Rwanda,2020-04-23,154,0,87,Africa,RWA
St. Kitts & Nevis,2020-04-23,15,0,1,Americas,KNA
St. Lucia,2020-04-23,15,0,15,Americas,LCA
St. Vincent & Grenadines,2020-04-23,13,0,3,Americas,VCT
San Marino,2020-04-23,501,40,63,Europe,SMR
São Tomé & Príncipe,2020-04-23,4,0,0,Africa,STP
Saudi Arabia,2020-04-23,13930,121,1925,Asia,SAU
Senegal,2020-04-23,479,6,257,Africa,SEN
Serbia,2020-04-23,6630,125,870,Europe,SRB
Seychelles,2020-04-23,11,0,6,Africa,SYC
Sierra Leone,2020-04-23,64,1,10,Africa,SLE
Singapore,2020-04-23,11178,12,924,Asia,SGP
Slovakia,2020-04-23,1325,15,288,Europe,SVK
Slovenia,2020-04-23,1366,79,211,Europe,SVN
Somalia,2020-04-23,328,16,8,Africa,SOM
South Africa,2020-04-23,3953,75,1473,Africa,ZAF
South Sudan,2020-04-23,5,0,0,Africa,SSD
Spain,2020-04-23,213024,22157,89250,Europe,ESP
Sri Lanka,2020-04-23,368,7,107,Asia,LKA
Sudan,2020-04-23,174,16,14,Africa,SDN
Suriname,2020-04-23,10,1,6,Americas,SUR
Sweden,2020-04-23,16755,2021,550,Europe,SWE
Switzerland,2020-04-23,28496,1549,20600,Europe,CHE
Syria,2020-04-23,42,3,6,Asia,SYR
Taiwan,2020-04-23,427,6,253,Asia,TWN
Tanzania,2020-04-23,284,10,11,Africa,TZA
Thailand,2020-04-23,2839,50,2430,Asia,THA
Timor-Leste,2020-04-23,23,0,1,Asia,TLS
Togo,2020-04-23,88,6,59,Africa,TGO
Trinidad & Tobago,2020-04-23,115,8,48,Americas,TTO
Tunisia,2020-04-23,918,38,190,Africa,TUN
Turkey,2020-04-23,101790,2491,18491,Asia,TUR
Uganda,2020-04-23,74,0,46,Africa,UGA
Ukraine,2020-04-23,7170,187,504,Europe,UKR
United Arab Emirates,2020-04-23,8756,56,1637,Asia,ARE
