Country,DateRep,ConfirmedCases,Deaths,Recovered,Capital,Continent
France,2020-03-16,6650,148,12,Paris,Europe
Gabon,2020-03-16,1,0,0,Libreville,Africa
Georgia,2020-03-16,33,0,1,Tbilisi,Asia
Germany,2020-03-16,7272,17,67,Berlin,Europe
Ghana,2020-03-16,6,0,0,Accra,Africa
Greece,2020-03-16,331,4,8,Athens,Europe
Guatemala,2020-03-16,2,1,0,Guatemala City,America
Guinea,2020-03-16,1,0,0,Conakry,Africa
Guyana,2020-03-16,4,1,0,Georgetown,America
Holy See,2020-03-16,1,0,0,Vatican City,Europe
Honduras,2020-03-16,6,0,0,Tegucigalpa,America
Hungary,2020-03-16,39,1,1,Budapest,Europe
Iceland,2020-03-16,180,0,0,Reykjaík,Europe
India,2020-03-16,119,2,13,New Delhi,Asia
Indonesia,2020-03-16,134,5,8,Jakarta,Asia
Iran,2020-03-16,14991,853,4590,Tehran,Asia
Iraq,2020-03-16,124,10,26,Baghdad,Asia
Ireland,2020-03-16,169,2,0,Dublin,Europe
Israel,2020-03-16,255,0,4,Jerusalem,Asia
Italy,2020-03-16,27980,2158,2749,Italian,Europe
Jamaica,2020-03-16,10,0,2,Kingston,America
Japan,2020-03-16,825,27,144,Tokyo,Asia
Jordan,2020-03-16,17,0,1,Amman,Asia
Kazakhstan,2020-03-16,10,0,0,Astana,Asia
Kenya,2020-03-16,3,0,0,Nairobi,Africa
Kosovo,2020-03-16,2,0,0,Pristina,Europe
Kuwait,2020-03-16,123,0,9,Kuwait City,Asia
Latvia,2020-03-16,34,0,1,Riga,Europe
Lebanon,2020-03-16,99,3,1,Beirut,Asia
Liberia,2020-03-16,1,0,0,Monrovia,Africa
Liechtenstein,2020-03-16,4,0,0,Vaduz,Europe
Lithuania,2020-03-16,17,0,1,Vilnius,Europe
Luxembourg,2020-03-16,77,1,0,Luxembourg,Europe
Malaysia,2020-03-16,566,0,42,Kuala Lumpur,Asia
Maldives,2020-03-16,13,0,0,Malé,Asia
Malta,2020-03-16,30,0,2,Valletta,Europe
Mauritania,2020-03-16,1,0,0,Nouakchott,Africa
Mexico,2020-03-16,53,0,4,Mexico City,America
Moldova,2020-03-16,23,0,0,Chisinau,Europe
Monaco,2020-03-16,7,0,0,Monaco,Europe
Mongolia,2020-03-16,1,0,0,Ulaanbaatar,Asia
Morocco,2020-03-16,29,1,1,Rabat,Africa
Namibia,2020-03-16,2,0,0,Windhoek,Africa
Nepal,2020-03-16,1,0,1,Kathmandu,Asia
Netherlands,2020-03-16,1414,24,2,Amsterdam,Europe
New Zealand,2020-03-16,8,0,0,Wellington,Oceania
Nigeria,2020-03-16,2,0,0,Abuja,Africa
North Macedonia,2020-03-16,18,0,1,Skopje,Europe
Norway,2020-03-16,1333,3,1,Oslo,Europe
Oman,2020-03-16,22,0,9,Muscat,Asia
Pakistan,2020-03-16,136,0,2,Islamabad,Asia
Panama,2020-03-16,55,1,0,Panama City,America
Paraguay,2020-03-16,8,0,0,Asunción,America
Peru,2020-03-16,86,0,0,Lima,America
Philippines,2020-03-16,142,12,2,Manila,Asia
Poland,2020-03-16,177,4,13,Warsaw,Europe
Portugal,2020-03-16,331,0,3,Lisbon,Europe
Qatar,2020-03-16,439,0,4,Doha,Asia
Republic of the Congo,2020-03-16,1,0,0,Brazzaville,Africa
Romania,2020-03-16,158,0,9,Bucharest,Europe
Russia,2020-03-16,90,0,8,Moscow,Europe
Rwanda,2020-03-16,5,0,0,Kigali,Africa
Saint Lucia,2020-03-16,2,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-16,1,0,0,Kingstown,America
San Marino,2020-03-16,109,7,4,San Marino,Europe
Saudi Arabia,2020-03-16,118,0,2,Riyadh,Asia
Senegal,2020-03-16,24,0,2,Dakar,Africa
Serbia,2020-03-16,55,0,1,Belgrade,Europe
Seychelles,2020-03-16,3,0,0,Victoria,Africa
Singapore,2020-03-16,243,0,109,Singapore,Asia
Slovakia,2020-03-16,63,0,0,Bratislava,Europe
Slovenia,2020-03-16,253,1,0,Ljubljana,Europe
Somalia,2020-03-16,1,0,0,Mogadishu,Africa
South Africa,2020-03-16,62,0,0,Pretoria,Africa
Spain,2020-03-16,9942,342,530,Madrid,Europe
Sri Lanka,2020-03-16,28,0,1,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-16,1,1,0,Khartoum,Africa
Suriname,2020-03-16,1,0,0,Paramaribo,America
Sweden,2020-03-16,1103,6,1,Stockholm,Europe
Switzerland,2020-03-16,2200,14,4,Bern,Europe
Tanzania,2020-03-16,1,0,0,Dodoma,Africa
Thailand,2020-03-16,147,1,35,Bangkok,Asia
Togo,2020-03-16,1,0,0,Lomé,Africa
Trinidad and Tobago,2020-03-16,4,0,0,Port of Spain,America
Tunisia,2020-03-16,20,0,0,Tunis,Africa
Turkey,2020-03-16,18,0,0,Ankara,Asia
Ukraine,2020-03-16,7,1,0,Kiev,Europe
United Arab Emirates,2020-03-16,98,0,23,Abu Dhabi,Asia
United Kingdom,2020-03-16,1551,56,21,London,Europe
Uruguay,2020-03-16,8,0,0,Montevideo,America
Uzbekistan,2020-03-16,6,0,0,Tashkent,Asia
Venezuela,2020-03-16,17,0,0,Caracas,America
Vietnam,2020-03-16,61,0,16,Hanoi,Asia
Afghanistan,2020-03-17,22,0,1,Kabul,Asia
Albania,2020-03-17,55,1,0,Tirana,Europe
Algeria,2020-03-17,60,4,12,Algiers,Africa
Andorra,2020-03-17,39,0,1,Andorra la Vella,Europe
Antigua and Barbuda,2020-03-17,1,0,0,St. John's,America
Argentina,2020-03-17,68,2,3,Buenos Aires,America
Armenia,2020-03-17,78,0,1,Yerevan,Asia
Australia,2020-03-17,452,5,23,Canberra,Oceania
Austria,2020-03-17,1332,3,1,Vienna,Europe
Azerbaijan,2020-03-17,28,1,6,Baku,Asia
Bahrain,2020-03-17,228,1,81,Manama,Asia
Bangladesh,2020-03-17,10,0,3,Dhaka,Asia
Barbados,2020-03-17,2,0,0,Bridgetown,America
Belarus,2020-03-17,36,0,3,Minsk,Europe
Belgium,2020-03-17,1243,10,1,Brussels,Europe
Benin,2020-03-17,1,0,0,Porto Novo,Africa
Bhutan,2020-03-17,1,0,0,Thimphu,Asia
Bolivia,2020-03-17,11,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-17,26,0,2,Sarajevo,Europe
Brazil,2020-03-17,321,1,2,Brasilia,America
Brunei,2020-03-17,56,0,0,Bandar Seri Begawan,Asia
Bulgaria,2020-03-17,67,2,0,Sofia,Europe
Burkina Faso,2020-03-17,15,0,0,Ouagadougou,Africa
Cambodia,2020-03-17,33,0,1,Phnom Penh,Asia
Cameroon,2020-03-17,10,0,0,Yaoundé,Africa
Canada,2020-03-17,478,5,9,Ottawa,America
Central African Republic,2020-03-17,1,0,0,Bangui,Africa
Chile,2020-03-17,201,0,0,Santiago,America
China,2020-03-17,81058,3230,68798,Beijing,Asia
Colombia,2020-03-17,65,0,1,Bogota,America
Costa Rica,2020-03-17,41,0,0,San José,America
Ivory Coast,2020-03-17,5,0,1,Yamoussoukro,Africa
Croatia,2020-03-17,65,0,4,Zagreb,Europe
Cuba,2020-03-17,5,0,0,Havana,America
Cyprus,2020-03-17,46,0,0,Nicosia,Europe
Denmark,2020-03-17,1024,4,1,Copenagen,Europe
Dominican Republic,2020-03-17,21,1,0,Santo Domingo,America
Ecuador,2020-03-17,58,2,0,Quito,America
Egypt,2020-03-17,196,4,32,Cairo,Africa
Equatorial Guinea,2020-03-17,1,0,0,Malabo,Africa
Estonia,2020-03-17,225,0,1,Tallinn,Europe
Ethiopia,2020-03-17,5,0,0,Addis Ababa,Africa
Finland,2020-03-17,321,0,10,Helsinki,Europe
France,2020-03-17,7683,148,12,Paris,Europe
Gabon,2020-03-17,1,0,0,Libreville,Africa
Georgia,2020-03-17,34,0,1,Tbilisi,Asia
Germany,2020-03-17,9257,24,67,Berlin,Europe
Ghana,2020-03-17,7,0,0,Accra,Africa
Greece,2020-03-17,387,5,8,Athens,Europe
Guatemala,2020-03-17,6,1,0,Guatemala City,America
Guinea,2020-03-17,1,0,0,Conakry,Africa
Guyana,2020-03-17,7,1,0,Georgetown,America
Holy See,2020-03-17,1,0,0,Vatican City,Europe
Honduras,2020-03-17,8,0,0,Tegucigalpa,America
Hungary,2020-03-17,50,1,2,Budapest,Europe
Iceland,2020-03-17,220,1,0,Reykjaík,Europe
India,2020-03-17,142,3,14,New Delhi,Asia
Indonesia,2020-03-17,172,5,8,Jakarta,Asia
Iran,2020-03-17,16169,988,5389,Tehran,Asia
Iraq,2020-03-17,154,11,32,Baghdad,Asia
Ireland,2020-03-17,223,2,5,Dublin,Europe
Israel,2020-03-17,337,0,11,Jerusalem,Asia
Italy,2020-03-17,31506,2503,2941,Italian,Europe
Jamaica,2020-03-17,12,0,2,Kingston,America
Japan,2020-03-17,878,29,144,Tokyo,Asia
Jordan,2020-03-17,34,0,1,Amman,Asia
Kazakhstan,2020-03-17,33,0,0,Astana,Asia
Kenya,2020-03-17,3,0,0,Nairobi,Africa
Kosovo,2020-03-17,2,0,0,Pristina,Europe
Kuwait,2020-03-17,130,0,9,Kuwait City,Asia
Latvia,2020-03-17,49,0,1,Riga,Europe
Lebanon,2020-03-17,120,3,3,Beirut,Asia
Liberia,2020-03-17,1,0,0,Monrovia,Africa
Liechtenstein,2020-03-17,7,0,0,Vaduz,Europe
Lithuania,2020-03-17,25,0,1,Vilnius,Europe
Luxembourg,2020-03-17,140,1,0,Luxembourg,Europe
Malaysia,2020-03-17,673,2,49,Kuala Lumpur,Asia
Maldives,2020-03-17,13,0,0,Malé,Asia
Malta,2020-03-17,38,0,2,Valletta,Europe
Mauritania,2020-03-17,1,0,0,Nouakchott,Africa
Mexico,2020-03-17,82,0,4,Mexico City,America
Moldova,2020-03-17,30,0,1,Chisinau,Europe
Monaco,2020-03-17,7,0,0,Monaco,Europe
Mongolia,2020-03-17,5,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-17,2,0,0,Podgorica,Europe
Morocco,2020-03-17,38,2,1,Rabat,Africa
Namibia,2020-03-17,2,0,0,Windhoek,Africa
Nepal,2020-03-17,1,0,1,Kathmandu,Asia
Netherlands,2020-03-17,1708,43,2,Amsterdam,Europe
New Zealand,2020-03-17,12,0,0,Wellington,Oceania
Nigeria,2020-03-17,3,0,0,Abuja,Africa
North Macedonia,2020-03-17,26,0,1,Skopje,Europe
Norway,2020-03-17,1463,3,1,Oslo,Europe
Oman,2020-03-17,24,0,9,Muscat,Asia
Pakistan,2020-03-17,236,0,2,Islamabad,Asia
Panama,2020-03-17,69,1,0,Panama City,America
Paraguay,2020-03-17,9,0,0,Asunción,America
Peru,2020-03-17,117,0,1,Lima,America
Philippines,2020-03-17,187,12,5,Manila,Asia
Poland,2020-03-17,238,5,13,Warsaw,Europe
Portugal,2020-03-17,448,1,3,Lisbon,Europe
Qatar,2020-03-17,439,0,4,Doha,Asia
Republic of the Congo,2020-03-17,0,0,0,Brazzaville,Africa
Romania,2020-03-17,184,0,16,Bucharest,Europe
Russia,2020-03-17,114,0,8,Moscow,Europe
Rwanda,2020-03-17,7,0,0,Kigali,Africa
Saint Lucia,2020-03-17,2,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-17,1,0,0,Kingstown,America
San Marino,2020-03-17,109,7,4,San Marino,Europe
Saudi Arabia,2020-03-17,171,0,6,Riyadh,Asia
Senegal,2020-03-17,26,0,2,Dakar,Africa
Serbia,2020-03-17,65,0,1,Belgrade,Europe
Seychelles,2020-03-17,4,0,0,Victoria,Africa
Singapore,2020-03-17,266,0,114,Singapore,Asia
Slovakia,2020-03-17,72,0,0,Bratislava,Europe
Slovenia,2020-03-17,275,1,0,Ljubljana,Europe
Somalia,2020-03-17,1,0,0,Mogadishu,Africa
South Africa,2020-03-17,62,0,0,Pretoria,Africa
Spain,2020-03-17,11748,533,1028,Madrid,Europe
Sri Lanka,2020-03-17,44,0,1,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-17,1,1,0,Khartoum,Africa
Suriname,2020-03-17,1,0,0,Paramaribo,America
Sweden,2020-03-17,1190,7,1,Stockholm,Europe
Switzerland,2020-03-17,2700,27,4,Bern,Europe
Tanzania,2020-03-17,1,0,0,Dodoma,Africa
Thailand,2020-03-17,177,1,41,Bangkok,Asia
Togo,2020-03-17,1,0,0,Lomé,Africa
Trinidad and Tobago,2020-03-17,5,0,0,Port of Spain,America
Tunisia,2020-03-17,24,0,0,Tunis,Africa
Turkey,2020-03-17,47,1,0,Ankara,Asia
Ukraine,2020-03-17,14,2,0,Kiev,Europe
United Arab Emirates,2020-03-17,98,0,23,Abu Dhabi,Asia
United Kingdom,2020-03-17,1960,56,53,London,Europe
Uruguay,2020-03-17,29,0,0,Montevideo,America
Uzbekistan,2020-03-17,10,0,0,Tashkent,Asia
Venezuela,2020-03-17,33,0,0,Caracas,America
Vietnam,2020-03-17,66,0,16,Hanoi,Asia
Afghanistan,2020-03-18,22,0,1,Kabul,Asia
Albania,2020-03-18,59,2,0,Tirana,Europe
Algeria,2020-03-18,74,7,12,Algiers,Africa
Andorra,2020-03-18,39,0,1,Andorra la Vella,Europe
Antigua and Barbuda,2020-03-18,1,0,0,St. John's,America
Argentina,2020-03-18,79,2,3,Buenos Aires,America
Armenia,2020-03-18,84,0,1,Yerevan,Asia
Australia,2020-03-18,568,6,23,Canberra,Oceania
Austria,2020-03-18,1646,4,9,Vienna,Europe
Azerbaijan,2020-03-18,28,1,6,Baku,Asia
Bahrain,2020-03-18,256,1,88,Manama,Asia
Bangladesh,2020-03-18,14,1,3,Dhaka,Asia
Barbados,2020-03-18,2,0,0,Bridgetown,America
Belarus,2020-03-18,51,0,5,Minsk,Europe
Belgium,2020-03-18,1486,14,31,Brussels,Europe
Benin,2020-03-18,2,0,0,Porto Novo,Africa
Bhutan,2020-03-18,1,0,0,Thimphu,Asia
Bolivia,2020-03-18,12,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-18,38,0,2,Sarajevo,Europe
Brazil,2020-03-18,372,3,2,Brasilia,America
Brunei,2020-03-18,68,0,0,Bandar Seri Begawan,Asia
Bulgaria,2020-03-18,92,2,0,Sofia,Europe
Burkina Faso,2020-03-18,20,1,0,Ouagadougou,Africa
Cambodia,2020-03-18,35,0,1,Phnom Penh,Asia
Cameroon,2020-03-18,10,0,0,Yaoundé,Africa
Canada,2020-03-18,657,8,9,Ottawa,America
Central African Republic,2020-03-18,1,0,0,Bangui,Africa
Chile,2020-03-18,238,0,0,Santiago,America
China,2020-03-18,81102,3241,69755,Beijing,Asia
Colombia,2020-03-18,93,0,1,Bogota,America
Costa Rica,2020-03-18,50,0,0,San José,America
Ivory Coast,2020-03-18,6,0,1,Yamoussoukro,Africa
Croatia,2020-03-18,81,0,4,Zagreb,Europe
Cuba,2020-03-18,7,1,0,Havana,America
Cyprus,2020-03-18,49,0,0,Nicosia,Europe
Denmark,2020-03-18,1115,4,1,Copenagen,Europe
Djibouti,2020-03-18,1,0,0,Djibouti,Africa
Dominican Republic,2020-03-18,21,1,0,Santo Domingo,America
Ecuador,2020-03-18,111,2,0,Quito,America
Egypt,2020-03-18,196,6,32,Cairo,Africa
Equatorial Guinea,2020-03-18,4,0,0,Malabo,Africa
Estonia,2020-03-18,258,0,1,Tallinn,Europe
Ethiopia,2020-03-18,6,0,0,Addis Ababa,Africa
Finland,2020-03-18,336,0,10,Helsinki,Europe
France,2020-03-18,9052,148,12,Paris,Europe
Gabon,2020-03-18,1,0,0,Libreville,Africa
Gambia,2020-03-18,1,0,0,Banjul,Africa
Georgia,2020-03-18,38,0,1,Tbilisi,Asia
Germany,2020-03-18,12327,28,105,Berlin,Europe
Ghana,2020-03-18,7,0,0,Accra,Africa
Greece,2020-03-18,418,5,8,Athens,Europe
Guatemala,2020-03-18,6,1,0,Guatemala City,America
Guinea,2020-03-18,1,0,0,Conakry,Africa
Guyana,2020-03-18,7,1,0,Georgetown,America
Holy See,2020-03-18,1,0,0,Vatican City,Europe
Honduras,2020-03-18,9,0,0,Tegucigalpa,America
Hungary,2020-03-18,58,1,2,Budapest,Europe
Iceland,2020-03-18,250,1,5,Reykjaík,Europe
India,2020-03-18,156,3,14,New Delhi,Asia
Indonesia,2020-03-18,227,19,11,Jakarta,Asia
Iran,2020-03-18,17361,1135,5389,Tehran,Asia
Iraq,2020-03-18,164,12,43,Baghdad,Asia
Ireland,2020-03-18,292,2,5,Dublin,Europe
Israel,2020-03-18,433,0,11,Jerusalem,Asia
Italy,2020-03-18,35713,2978,4025,Italian,Europe
Jamaica,2020-03-18,13,0,2,Kingston,America
Japan,2020-03-18,889,29,144,Tokyo,Asia
Jordan,2020-03-18,52,0,1,Amman,Asia
Kazakhstan,2020-03-18,35,0,0,Astana,Asia
Kenya,2020-03-18,3,0,0,Nairobi,Africa
Kosovo,2020-03-18,2,0,0,Pristina,Europe
Kuwait,2020-03-18,142,0,15,Kuwait City,Asia
Kyrgyzstan,2020-03-18,3,0,0,Bishkek,Asia
Latvia,2020-03-18,71,0,1,Riga,Europe
Lebanon,2020-03-18,133,3,3,Beirut,Asia
Liberia,2020-03-18,2,0,0,Monrovia,Africa
Liechtenstein,2020-03-18,28,0,0,Vaduz,Europe
Lithuania,2020-03-18,27,0,1,Vilnius,Europe
Luxembourg,2020-03-18,203,2,0,Luxembourg,Europe
Malaysia,2020-03-18,790,2,60,Kuala Lumpur,Asia
Maldives,2020-03-18,13,0,0,Malé,Asia
Malta,2020-03-18,38,0,2,Valletta,Europe
Mauritania,2020-03-18,1,0,0,Nouakchott,Africa
Mauritius,2020-03-18,3,0,0,Port Louis,Africa
Mexico,2020-03-18,93,0,4,Mexico City,America
Moldova,2020-03-18,30,1,1,Chisinau,Europe
Monaco,2020-03-18,7,0,0,Monaco,Europe
Mongolia,2020-03-18,6,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-18,1,0,0,Podgorica,Europe
Morocco,2020-03-18,49,2,1,Rabat,Africa
Namibia,2020-03-18,2,0,0,Windhoek,Africa
Nepal,2020-03-18,1,0,1,Kathmandu,Asia
Netherlands,2020-03-18,2056,58,2,Amsterdam,Europe
New Zealand,2020-03-18,20,0,0,Wellington,Oceania
Nigeria,2020-03-18,8,0,1,Abuja,Africa
North Macedonia,2020-03-18,35,0,1,Skopje,Europe
Norway,2020-03-18,1550,6,1,Oslo,Europe
Oman,2020-03-18,39,0,12,Muscat,Asia
Pakistan,2020-03-18,299,0,2,Islamabad,Asia
Panama,2020-03-18,86,1,0,Panama City,America
Paraguay,2020-03-18,11,0,0,Asunción,America
Peru,2020-03-18,145,0,1,Lima,America
Philippines,2020-03-18,202,19,5,Manila,Asia
Poland,2020-03-18,251,5,13,Warsaw,Europe
Portugal,2020-03-18,448,2,3,Lisbon,Europe
Qatar,2020-03-18,452,0,4,Doha,Asia
Republic of the Congo,2020-03-18,0,0,0,Brazzaville,Africa
Romania,2020-03-18,260,0,19,Bucharest,Europe
Russia,2020-03-18,147,0,8,Moscow,Europe
Rwanda,2020-03-18,8,0,0,Kigali,Africa
Saint Lucia,2020-03-18,2,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-18,1,0,0,Kingstown,America
San Marino,2020-03-18,119,11,4,San Marino,Europe
Saudi Arabia,2020-03-18,171,0,6,Riyadh,Asia
Senegal,2020-03-18,31,0,2,Dakar,Africa
Serbia,2020-03-18,83,0,1,Belgrade,Europe
Seychelles,2020-03-18,4,0,0,Victoria,Africa
Singapore,2020-03-18,313,0,114,Singapore,Asia
Slovakia,2020-03-18,105,1,0,Bratislava,Europe
Slovenia,2020-03-18,275,1,0,Ljubljana,Europe
Somalia,2020-03-18,1,0,0,Mogadishu,Africa
South Africa,2020-03-18,116,0,0,Pretoria,Africa
Spain,2020-03-18,13910,623,1081,Madrid,Europe
Sri Lanka,2020-03-18,51,0,1,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-18,2,1,0,Khartoum,Africa
Suriname,2020-03-18,1,0,0,Paramaribo,America
Sweden,2020-03-18,1279,10,1,Stockholm,Europe
Switzerland,2020-03-18,3028,28,15,Bern,Europe
Tanzania,2020-03-18,3,0,0,Dodoma,Africa
Thailand,2020-03-18,212,1,42,Bangkok,Asia
Togo,2020-03-18,1,0,0,Lomé,Africa
Trinidad and Tobago,2020-03-18,7,0,0,Port of Spain,America
Tunisia,2020-03-18,29,0,0,Tunis,Africa
Turkey,2020-03-18,98,1,0,Ankara,Asia
Ukraine,2020-03-18,14,2,0,Kiev,Europe
United Arab Emirates,2020-03-18,113,0,26,Abu Dhabi,Asia
United Kingdom,2020-03-18,2642,72,67,London,Europe
Uruguay,2020-03-18,50,0,0,Montevideo,America
Uzbekistan,2020-03-18,15,0,0,Tashkent,Asia
Venezuela,2020-03-18,36,0,0,Caracas,America
Vietnam,2020-03-18,75,0,16,Hanoi,Asia
Zambia,2020-03-18,2,0,0,Lusaka,Africa
Afghanistan,2020-03-19,22,0,1,Kabul,Asia
Albania,2020-03-19,64,2,0,Tirana,Europe
Algeria,2020-03-19,87,9,32,Algiers,Africa
Andorra,2020-03-19,53,0,1,Andorra la Vella,Europe
Antigua and Barbuda,2020-03-19,1,0,0,St. John's,America
Argentina,2020-03-19,97,3,3,Buenos Aires,America
Armenia,2020-03-19,115,0,1,Yerevan,Asia
Australia,2020-03-19,681,6,26,Canberra,Oceania
Austria,2020-03-19,2013,6,9,Vienna,Europe
Azerbaijan,2020-03-19,44,1,6,Baku,Asia
Bahamas,2020-03-19,3,0,0,Nassau,America
Bahrain,2020-03-19,278,1,100,Manama,Asia
Bangladesh,2020-03-19,17,1,3,Dhaka,Asia
Barbados,2020-03-19,5,0,0,Bridgetown,America
Belarus,2020-03-19,51,0,5,Minsk,Europe
Belgium,2020-03-19,1795,21,31,Brussels,Europe
Benin,2020-03-19,2,0,0,Porto Novo,Africa
Bhutan,2020-03-19,1,0,0,Thimphu,Asia
Bolivia,2020-03-19,12,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-19,63,0,2,Sarajevo,Europe
Brazil,2020-03-19,621,6,2,Brasilia,America
Brunei,2020-03-19,75,0,0,Bandar Seri Begawan,Asia
Bulgaria,2020-03-19,94,3,0,Sofia,Europe
Burkina Faso,2020-03-19,33,1,0,Ouagadougou,Africa
Cambodia,2020-03-19,37,0,1,Phnom Penh,Asia
Cameroon,2020-03-19,13,0,0,Yaoundé,Africa
Canada,2020-03-19,800,9,9,Ottawa,America
Central African Republic,2020-03-19,1,0,0,Bangui,Africa
Chad,2020-03-19,1,0,0,N'Djamena,Africa
Chile,2020-03-19,238,0,0,Santiago,America
China,2020-03-19,81156,3249,70535,Beijing,Asia
Colombia,2020-03-19,102,0,1,Bogota,America
Costa Rica,2020-03-19,69,1,0,San José,America
Ivory Coast,2020-03-19,9,0,1,Yamoussoukro,Africa
Croatia,2020-03-19,105,1,5,Zagreb,Europe
Cuba,2020-03-19,11,1,0,Havana,America
Cyprus,2020-03-19,67,0,0,Nicosia,Europe
Denmark,2020-03-19,1225,6,1,Copenagen,Europe
Djibouti,2020-03-19,1,0,0,Djibouti,Africa
Dominican Republic,2020-03-19,34,2,0,Santo Domingo,America
Ecuador,2020-03-19,199,3,0,Quito,America
Egypt,2020-03-19,256,6,32,Cairo,Africa
El Salvador,2020-03-19,1,0,0,San Salvador,America
Equatorial Guinea,2020-03-19,6,0,0,Malabo,Africa
Estonia,2020-03-19,267,0,1,Tallinn,Europe
Ethiopia,2020-03-19,6,0,0,Addis Ababa,Africa
Fiji,2020-03-19,1,0,0,Suva,Oceania
Finland,2020-03-19,400,0,10,Helsinki,Europe
France,2020-03-19,10886,243,12,Paris,Europe
Gabon,2020-03-19,1,0,0,Libreville,Africa
Gambia,2020-03-19,1,0,0,Banjul,Africa
Georgia,2020-03-19,40,0,1,Tbilisi,Asia
Germany,2020-03-19,15320,44,113,Berlin,Europe
Ghana,2020-03-19,11,0,0,Accra,Africa
Greece,2020-03-19,418,6,8,Athens,Europe
Guatemala,2020-03-19,9,1,0,Guatemala City,America
Guinea,2020-03-19,1,0,0,Conakry,Africa
Guyana,2020-03-19,7,1,0,Georgetown,America
Holy See,2020-03-19,1,0,0,Vatican City,Europe
Honduras,2020-03-19,12,0,0,Tegucigalpa,America
Hungary,2020-03-19,73,1,2,Budapest,Europe
Iceland,2020-03-19,330,1,5,Reykjaík,Europe
India,2020-03-19,194,4,15,New Delhi,Asia
Indonesia,2020-03-19,311,25,11,Jakarta,Asia
Iran,2020-03-19,18407,1284,5710,Tehran,Asia
Iraq,2020-03-19,192,13,43,Baghdad,Asia
Ireland,2020-03-19,557,3,5,Dublin,Europe
Israel,2020-03-19,677,0,11,Jerusalem,Asia
Italy,2020-03-19,41035,3405,4440,Italian,Europe
Jamaica,2020-03-19,15,1,2,Kingston,America
Japan,2020-03-19,924,29,150,Tokyo,Asia
Jordan,2020-03-19,69,0,1,Amman,Asia
Kazakhstan,2020-03-19,44,0,0,Astana,Asia
Kenya,2020-03-19,7,0,0,Nairobi,Africa
Kosovo,2020-03-19,2,0,0,Pristina,Europe
Kuwait,2020-03-19,148,0,18,Kuwait City,Asia
Kyrgyzstan,2020-03-19,3,0,0,Bishkek,Asia
Latvia,2020-03-19,86,0,1,Riga,Europe
Lebanon,2020-03-19,157,4,4,Beirut,Asia
Liberia,2020-03-19,2,0,0,Monrovia,Africa
Liechtenstein,2020-03-19,28,0,0,Vaduz,Europe
Lithuania,2020-03-19,36,0,1,Vilnius,Europe
Luxembourg,2020-03-19,335,4,0,Luxembourg,Europe
Malaysia,2020-03-19,900,2,75,Kuala Lumpur,Asia
Maldives,2020-03-19,13,0,0,Malé,Asia
Malta,2020-03-19,53,0,2,Valletta,Europe
Mauritania,2020-03-19,2,0,0,Nouakchott,Africa
Mauritius,2020-03-19,3,0,0,Port Louis,Africa
Mexico,2020-03-19,118,1,4,Mexico City,America
Moldova,2020-03-19,49,1,1,Chisinau,Europe
Monaco,2020-03-19,7,0,0,Monaco,Europe
Mongolia,2020-03-19,6,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-19,3,0,0,Podgorica,Europe
Morocco,2020-03-19,63,2,1,Rabat,Africa
Namibia,2020-03-19,3,0,0,Windhoek,Africa
Nepal,2020-03-19,1,0,1,Kathmandu,Asia
Netherlands,2020-03-19,2465,77,2,Amsterdam,Europe
New Zealand,2020-03-19,28,0,0,Wellington,Oceania
Nicaragua,2020-03-19,1,0,0,Managua,America
Nigeria,2020-03-19,8,0,1,Abuja,Africa
North Macedonia,2020-03-19,48,0,1,Skopje,Europe
Norway,2020-03-19,1746,7,1,Oslo,Europe
Oman,2020-03-19,48,0,12,Muscat,Asia
Pakistan,2020-03-19,454,2,13,Islamabad,Asia
Panama,2020-03-19,109,1,0,Panama City,America
Paraguay,2020-03-19,11,0,0,Asunción,America
Peru,2020-03-19,234,0,1,Lima,America
Philippines,2020-03-19,217,17,8,Manila,Asia
Poland,2020-03-19,355,5,1,Warsaw,Europe
Portugal,2020-03-19,785,3,3,Lisbon,Europe
Qatar,2020-03-19,460,0,4,Doha,Asia
Republic of the Congo,2020-03-19,0,0,0,Brazzaville,Africa
Romania,2020-03-19,277,0,25,Bucharest,Europe
Russia,2020-03-19,199,1,9,Moscow,Europe
Rwanda,2020-03-19,8,0,0,Kigali,Africa
Saint Lucia,2020-03-19,2,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-19,1,0,0,Kingstown,America
San Marino,2020-03-19,119,11,4,San Marino,Europe
Saudi Arabia,2020-03-19,274,0,6,Riyadh,Asia
Senegal,2020-03-19,31,0,2,Dakar,Africa
Serbia,2020-03-19,103,0,1,Belgrade,Europe
Seychelles,2020-03-19,6,0,0,Victoria,Africa
